id,x,y,d,t,s,r,o,h,k,j,m,b,v,f,p,c
840591,41.25990084,-72.94569672,16291584,18:53,A,4.0,CAMPBELL AV,CAPTAIN THOMAS BLVD,['Bicyclist'],S,0,30.0,False,False,0,1
840591,41.25990084,-72.94569672,16291584,18:53,A,4.0,CAMPBELL AV,CAPTAIN THOMAS BLVD,['Bicyclist'],W,0,30.0,False,False,0,1
851412,41.271379,-72.973569,16268256,09:41,A,3.0,162-E,,['Pedestrian'],E,0,35.0,False,False,1,0
855817,41.260356,-72.967645,16335648,08:54,A,4.0,CHASE LA,,['Pedestrian'],N,0,25.0,False,False,1,0
870329,41.305872,-72.96695,16327872,19:54,A,3.0,122-N,,['Bicyclist'],,0,,,,0,1
870329,41.305872,-72.96695,16327872,19:54,A,3.0,122-N,,['Bicyclist'],S,0,35.0,False,False,0,1
877306,41.369424,-72.92512,16384896,17:30,A,4.0,MIX AV,,['Pedestrian'],S,0,30.0,False,False,1,0
880064,41.26183,-72.950776,16384032,17:15,A,4.0,SAVIN AV,,['Pedestrian'],S,0,25.0,True,False,1,0
884061,41.290925,-72.935108,16095456,22:10,A,4.0,ARTHUR ST,LAMBERTON ST,['Pedestrian'],W,0,25.0,True,False,1,0
884063,41.286383,-72.936246,16095456,22:46,A,3.0,10-N,745-E,['Pedestrian'],S,99,25.0,True,False,1,0
884066,41.32282,-72.947666,16096320,02:37,A,4.0,GOFFE TER,BELLEVUE RD,['Pedestrian'],N,0,25.0,False,False,1,0
884066,41.32282,-72.947666,16096320,02:37,A,4.0,GOFFE TER,BELLEVUE RD,['Pedestrian'],W,0,25.0,False,False,1,0
884066,41.32282,-72.947666,16096320,02:37,A,4.0,GOFFE TER,BELLEVUE RD,['Pedestrian'],E,0,25.0,False,False,1,0
884066,41.32282,-72.947666,16096320,02:37,A,4.0,GOFFE TER,BELLEVUE RD,['Pedestrian'],E,0,25.0,False,False,1,0
884066,41.32282,-72.947666,16096320,02:37,A,4.0,GOFFE TER,BELLEVUE RD,['Pedestrian'],E,0,25.0,False,False,1,0
884809,41.314101,-72.939902,16133472,15:48,A,4.0,ORCHARD ST,ELM ST NO 1,['Bicyclist'],W,0,25.0,False,False,0,1
884809,41.314101,-72.939902,16133472,15:48,A,4.0,ORCHARD ST,ELM ST NO 1,['Bicyclist'],N,0,,False,False,0,1
884809,41.314101,-72.939902,16133472,15:48,A,4.0,ORCHARD ST,ELM ST NO 1,['Bicyclist'],,0,25.0,False,False,0,1
885347,41.30652,-72.92701,16160256,17:40,K,4.0,TEMPLE ST,CHAPEL ST,['Pedestrian'],E,99,25.0,False,False,1,0
885429,41.33434,-72.980415,16165440,16:54,A,4.0,FOWLER ST,,['Pedestrian'],W,0,,False,False,1,0
885510,41.3079385,-72.9302852,16170624,14:35,A,4.0,CHAPEL ST,HIGH ST,['Pedestrian'],W,0,25.0,False,False,1,0
885683,41.289977,-72.940249,16178400,01:11,K,3.0,10-N,,['Pedestrian'],N,99,25.0,False,False,1,0
886016,41.313803,-72.92502,16194816,19:45,A,4.0,PROSPECT ST,TRUMBULL ST,['Pedestrian'],W,0,25.0,True,False,1,0
886047,41.3324,-72.975007,16197408,05:39,K,3.0,63-N,EAST RAMSDELL ST,['Pedestrian'],E,0,25.0,False,False,1,0
886091,41.283877,-72.95706,16397856,21:54,A,4.0,CAMPBELL AV,,['Pedestrian'],N,0,25.0,False,False,1,0
886499,41.30855033,-72.90195382,16216416,21:51,K,4.0,GRAND AVE,,['Pedestrian'],W,99,25.0,True,False,1,0
886579,41.29381,-72.944827,16220736,10:03,A,3.0,10-N,,['Bicyclist'],S,0,35.0,True,False,0,1
886579,41.29381,-72.944827,16220736,10:03,A,3.0,10-N,,['Bicyclist'],S,0,35.0,False,False,0,1
886667,41.308584,-72.901177,16225056,19:06,A,4.0,GRAND AV,,['Pedestrian'],E,97,25.0,True,False,1,0
887238,41.315638,-72.939572,16250112,20:56,A,4.0,WHALLEY AV,,['Pedestrian'],E,0,25.0,False,False,1,0
887304,41.29875,-72.935481,16252704,21:15,K,4.0,DAGGETT ST,,['Pedestrian'],S,99,25.0,True,False,1,0
887304,41.29875,-72.935481,16252704,21:15,K,4.0,DAGGETT ST,,['Pedestrian'],E,0,25.0,False,False,1,0
887304,41.29875,-72.935481,16252704,21:15,K,4.0,DAGGETT ST,,['Pedestrian'],S,0,25.0,False,False,1,0
887601,41.314567,-72.90074,16266528,21:22,A,4.0,LOMBARD ST,BLATCHLEY AV,['Bicyclist'],E,0,25.0,False,False,0,1
887601,41.314567,-72.90074,16266528,21:22,A,4.0,LOMBARD ST,BLATCHLEY AV,['Bicyclist'],N,0,25.0,False,False,0,1
887696,41.313605,-72.89824,16271712,03:31,A,4.0,POPLAR ST,,['Pedestrian'],N,0,25.0,True,False,1,0
887714,41.30423,-72.894418,16273440,01:09,A,4.0,FERRY ST,,['Bicyclist'],N,97,25.0,True,False,0,1
887714,41.30423,-72.894418,16273440,01:09,A,4.0,FERRY ST,,['Bicyclist'],N,0,25.0,False,False,0,1
887948,41.30475,-72.952236,16284672,20:17,A,3.0,10-N,,['Pedestrian'],N,0,35.0,False,False,1,0
888508,41.312185,-72.948273,16308864,21:53,K,4.0,CHAPEL ST,,['Pedestrian'],W,0,30.0,True,False,1,0
888550,41.298674,-72.929267,16310592,19:14,A,2.0,1-S,COLUMBUS AV NO 1,['Pedestrian'],W,99,25.0,True,False,1,0
888937,41.322323,-72.946239,16325280,23:49,A,4.0,GOFFE TER,,['Pedestrian'],W,99,25.0,True,False,1,0
889149,41.309196,-72.895483,16334784,19:45,A,4.0,FERRY ST,,['Pedestrian'],N,0,25.0,True,False,1,0
889186,41.31300755,-72.94822235,16336512,19:47,K,4.0,NORTON ST,STANLEY ST,['Pedestrian'],N,0,1.0,False,False,1,0
889415,41.305524,-72.924615,16347744,18:43,K,4.0,CHAPEL ST,,['Pedestrian'],E,0,25.0,False,False,1,0
889898,41.305319,-72.927932,16367616,01:57,A,4.0,TEMPLE ST,CROWN ST,['Pedestrian'],S,0,25.0,False,False,1,0
889898,41.305319,-72.927932,16367616,01:57,A,4.0,TEMPLE ST,CROWN ST,['Pedestrian'],S,0,25.0,True,False,1,0
891219,41.332996,-72.975461,16190496,13:54,A,3.0,63-N,WESTERLEIGH RD,['Pedestrian'],N,0,25.0,False,False,1,0
891224,41.297082,-72.892725,16204320,01:50,A,4.0,FARREN AV,FULTON ST,['Pedestrian'],S,0,25.0,False,False,1,0
891224,41.297082,-72.892725,16204320,01:50,A,4.0,FARREN AV,FULTON ST,['Pedestrian'],S,0,25.0,True,False,1,0
891311,41.3174,-72.94452,16356384,17:19,A,4.0,WHALLEY AV,WINTHROP AV NO 2,['Bicyclist'],E,0,25.0,False,False,0,1
891311,41.3174,-72.94452,16356384,17:19,A,4.0,WHALLEY AV,WINTHROP AV NO 2,['Bicyclist'],S,0,25.0,False,False,0,1
891352,41.30947,-72.92706,16396992,08:42,A,4.0,COLLEGE ST,ELM ST NO 2,['Pedestrian'],E,0,25.0,False,True,1,0
891529,41.2995398,-72.8921916,16404768,18:18,K,4.0,FARREN AV,,['Pedestrian'],S,0,25.0,True,False,1,0
892380,41.343138,-72.945598,16413408,08:33,A,4.0,PINE ROCK AV NO 2,WESTERFIELD RD,['Pedestrian'],S,0,25.0,False,False,1,0
894540,41.31137,-72.94456,16407360,19:32,A,4.0,CHAPEL ST,SHERMAN AV,['Bicyclist'],W,0,25.0,False,False,0,1
894540,41.31137,-72.94456,16407360,19:32,A,4.0,CHAPEL ST,SHERMAN AV,['Bicyclist'],S,0,25.0,True,False,0,1
896321,41.338322,-72.937911,16419456,17:48,A,3.0,10-N,BOWEN ST,['Pedestrian'],S,0,30.0,True,False,1,0
899281,41.387684,-72.900338,16426368,17:51,A,3.0,10-N,,['Pedestrian'],N,0,40.0,False,False,1,0
899812,41.316386,-72.904697,16432416,22:54,A,4.0,STATE ST,,['Pedestrian'],S,99,25.0,True,False,1,0
904515,41.29089,-72.941313,16440192,19:20,A,3.0,10-N,WASHINGTON AV NO 1,['Pedestrian'],S,99,35.0,True,False,1,0
909246,41.28820978,-72.88521599,15836256,06:00,K,2.0,Frontage Rd,,['Pedestrian'],S,0,,True,,1,0
911016,41.349786,-72.931962,16003008,01:16,K,3.0,10-N,,['Bicyclist'],S,0,30.0,,,0,1
911016,41.349786,-72.931962,16003008,01:16,K,3.0,10-N,,['Bicyclist'],S,0,30.0,,,0,1
912970,41.3694,-72.919171,16448832,19:01,A,3.0,10-N,,['Pedestrian'],N,0,1.0,False,False,1,0
912975,41.358875,-72.909874,16450560,18:26,A,3.0,707-N,,['Pedestrian'],N,0,35.0,False,False,1,0
918489,41.307319,-72.919239,16477344,14:32,A,4.0,GRAND AV,OLIVE ST,['Bicyclist'],S,0,25.0,False,False,0,1
918489,41.307319,-72.919239,16477344,14:32,A,4.0,GRAND AV,OLIVE ST,['Bicyclist'],E,0,25.0,False,False,0,1
920383,41.306082,-72.92587,16481664,06:30,A,4.0,CHAPEL ST,,['Pedestrian'],W,0,25.0,False,False,1,0
923255,41.31166683,-72.92543918,16362432,17:41,K,4.0,COLLEGE ST,GROVE ST,['Bicyclist'],S,99,25.0,,True,0,1
926446,41.27453,-72.97338,16491168,20:43,A,4.0,MELOY RD NO 1,,['Pedestrian'],W,0,25.0,False,False,1,0
928078,41.2871,-72.937,16507584,01:17,A,3.0,10-N,PLYMOUTH ST,['Pedestrian'],N,0,25.0,True,False,1,0
930777,41.273373,-72.957184,16500672,14:13,A,4.0,ELM ST,,['Pedestrian'],W,99,1.0,True,False,1,0
933069,41.306619,-72.952795,16521408,21:05,A,3.0,10-N,REV DR MLK JR BLVD,['Pedestrian'],N,0,25.0,False,False,1,0
940775,41.274055,-72.965111,16511904,08:58,A,3.0,162-E,,['Pedestrian'],N,0,30.0,False,False,1,0
942229,41.323802,-72.940655,16549920,02:54,A,4.0,CRESCENT ST,,['Pedestrian'],S,99,25.0,True,False,1,0
943431,41.293402,-72.944367,16189632,22:34,K,3.0,10-N,,['Pedestrian'],S,0,35.0,,,1,0
944267,41.314263,-72.900582,16555968,10:34,A,4.0,BLATCHLEY AV,,['Pedestrian'],E,0,,False,False,1,0
944693,41.25768388,-72.96154869,16499808,20:21,A,3.0,705-E,LINDEN ST,['Bicyclist'],E,0,25.0,False,False,0,1
944693,41.25768388,-72.96154869,16499808,20:21,A,3.0,705-E,LINDEN ST,['Bicyclist'],,97,25.0,False,False,0,1
946892,41.306131,-72.96732,16327872,19:54,K,3.0,122-N,,['Pedestrian'],S,0,35.0,,,1,0
947637,41.30492,-72.92661,16564608,09:27,A,4.0,CHURCH ST,CROWN ST,['Pedestrian'],N,0,25.0,False,True,1,0
959834,41.242843,-72.979076,16596576,20:02,A,4.0,SOUTH ST,,['Pedestrian'],N,0,25.0,False,False,1,0
963271,41.349679,-72.939984,16549056,11:37,A,4.0,LANGER ST,,['Pedestrian'],S,0,25.0,False,False,1,0
964443,41.2911,-72.93401,16606944,18:40,A,4.0,LAMBERTON ST,,['Pedestrian'],E,0,25.0,False,False,1,0
967139,41.31996,-72.89805,16619040,16:59,A,2.0,5-N,GRACE ST,['Pedestrian'],N,99,25.0,True,False,1,0
970263,41.320537,-72.951199,16621632,20:49,A,3.0,10-N,,['Pedestrian'],E,0,25.0,False,False,1,0
973503,41.3113,-72.94464,16632864,16:30,A,4.0,CHAPEL ST,SHERMAN AV,['Pedestrian'],S,0,25.0,False,False,1,0
974692,41.34907,-72.93238,16547328,09:03,A,3.0,10-N,NEWTON ST,['Pedestrian'],S,99,35.0,True,False,1,0
975073,41.26984,-72.94927,16625952,11:04,A,,CAMPBELL AVE,,['Pedestrian'],S,0,1.0,False,False,1,0
976713,41.2975,-72.949,16641504,05:26,A,3.0,10-N,1-N,['Pedestrian'],S,0,25.0,False,False,1,0
977278,41.3170276,-72.9421837,16642368,21:31,A,4.0,SHERMAN AV,,['Pedestrian'],S,0,25.0,False,False,1,0
977279,41.3136374,-72.8964999,16642368,22:56,A,4.0,FERRY ST,LIMERICK ST,['Pedestrian'],W,0,25.0,True,False,1,0
978917,41.319245,-72.947087,16644096,17:35,A,4.0,ELLSWORTH AV,,['Pedestrian'],N,0,25.0,False,False,1,0
979947,41.315203,-72.94313,16650144,19:30,A,4.0,SHERMAN AV,ELM ST NO 1,['Pedestrian'],W,99,25.0,True,False,1,0
981856,41.297809,-72.935515,16654464,21:47,A,2.0,1-N,,['Pedestrian'],W,99,25.0,True,False,1,0
982568,41.293648,-72.933143,16658784,19:55,A,4.0,HOWARD AV,,['Pedestrian'],S,99,25.0,True,False,1,0
982785,41.373252,-72.939464,16528320,22:17,K,4.0,PARADISE AV NO 5,,['Pedestrian'],N,0,30.0,True,False,1,0
986434,41.286552,-72.936488,16670016,21:56,K,3.0,10-N,,['Pedestrian'],S,0,25.0,True,False,1,0
990150,41.315934,-72.946852,16675200,10:01,A,4.0,NORTON ST,,['Pedestrian'],N,0,25.0,False,False,1,0
990156,41.328845,-72.965995,16675200,18:09,K,3.0,63-N,,['Pedestrian'],N,0,25.0,False,False,1,0
994746,41.372633,-72.917069,16680384,15:53,A,3.0,10-N,,['Pedestrian'],S,99,1.0,False,False,1,0
997829,41.317994,-72.93797,16695072,21:20,K,4.0,GOFFE ST,,['Pedestrian'],,99,25.0,True,False,1,0
999670,41.30356,-72.90869,16698528,16:57,A,4.0,CHAPEL ST,,['Pedestrian'],E,0,25.0,True,False,1,0
1000767,41.29668,-72.95536,16659648,22:00,A,2.0,1-N,,['Pedestrian'],W,0,35.0,False,False,1,0
1000864,41.272127,-72.952222,16677792,10:11,K,4.0,SAVIN AV,,['Pedestrian'],N,0,25.0,True,False,1,0
1001011,41.324488,-72.963401,16605216,17:07,A,4.0,ALDEN AV,WILLARD ST,['Bicyclist'],S,99,,True,False,0,1
1001011,41.324488,-72.963401,16605216,17:07,A,4.0,ALDEN AV,WILLARD ST,['Bicyclist'],E,99,,False,False,0,1
1001510,41.367397,-72.92124214,16684704,14:08,A,,2040 DIXWELL AVE,,['Pedestrian'],N,0,1.0,False,False,1,0
1003357,41.2963709,-72.95602547,16701120,17:23,A,2.0,1-N,,['Pedestrian'],E,0,25.0,True,False,1,0
1006419,41.31353,-72.93415,16716672,17:13,A,4.0,WHALLEY AV,DWIGHT ST,['Pedestrian'],E,99,25.0,True,False,1,0
1008114,41.32016,-72.8931,16718400,16:48,A,4.0,MIDDLETOWN AV,CLINTON AV,['Pedestrian'],S,0,25.0,True,False,1,0
1011670,41.301428,-72.92778,16716672,17:00,A,,18 TOWER LN,,['Pedestrian'],E,99,25.0,False,False,1,0
1016363,41.2783898,-72.8687505,16738272,13:49,A,,HEMINGWAY AVE,,['Pedestrian'],W,0,1.0,False,False,1,0
1016764,41.316077,-72.94079,16744320,18:12,K,4.0,WHALLEY AV,,['Pedestrian'],E,0,25.0,False,False,1,0
1017327,41.316358,-72.941685,16743456,19:00,A,4.0,WHALLEY AV,,['Pedestrian'],E,0,25.0,False,False,1,0
1018935,41.327679,-72.937174,16752096,03:03,K,4.0,SHERMAN PKWY,,['Pedestrian'],,99,25.0,True,False,1,0
1019557,41.340413,-72.935086,16593984,20:30,K,3.0,10-N,GEORGE ST,['Pedestrian'],N,0,35.0,False,False,1,0
1021017,41.321526,-72.929631,16758144,16:03,A,4.0,MUNSON ST,CANAL ST NO 1,['Pedestrian'],E,0,,False,False,1,0
1027723,41.261883,-72.894199,16531776,20:20,K,3.0,337-E,,['Bicyclist'],S,0,25.0,False,False,0,1
1027723,41.261883,-72.894199,16531776,20:20,K,3.0,337-E,,['Bicyclist'],W,0,25.0,False,False,0,1
1027795,41.3107053,-72.9299766,16773696,01:34,A,4.0,ELM ST NO 2,YORK ST,['Pedestrian'],E,0,25.0,False,True,1,0
1027795,41.3107053,-72.9299766,16773696,01:34,A,4.0,ELM ST NO 2,YORK ST,['Pedestrian'],E,0,25.0,False,True,1,0
1028635,41.372647,-72.914855,16770240,09:07,A,,2335 Dixwell Avenue,,['Pedestrian'],S,0,1.0,False,False,1,0
1028635,41.372647,-72.914855,16770240,09:07,A,,2335 Dixwell Avenue,,['Pedestrian'],S,99,1.0,False,False,1,0
1030352,41.30559,-72.93597,16785792,00:50,A,4.0,SOUTH FRONTAGE RD-RT 34,PARK ST,['Pedestrian'],S,0,25.0,False,False,1,0
1035804,41.308788,-72.909845,16800480,16:23,A,4.0,EAST ST,GRAND AV,['Pedestrian'],S,0,25.0,True,False,1,0
1040088,41.309568,-72.923399,16811712,15:29,A,4.0,WALL ST NO 2,CHURCH ST,['Pedestrian'],E,1,,False,False,1,0
1040753,41.27005461,-72.95783093,16813440,18:37,A,4.0,KELSEY AV,MAIN ST,['Pedestrian'],S,0,25.0,False,False,1,0
1043171,41.386008,-72.932039,16767648,04:44,A,4.0,PARADISE AV NO 5,,['Pedestrian'],,0,1.0,False,False,1,0
1045381,41.30517,-72.91985,16830720,18:48,A,4.0,OLIVE ST,COURT ST NO 2,['Pedestrian'],N,0,25.0,False,False,1,0
1045581,41.287598,-72.925503,16828992,18:27,A,4.0,LONG WHARF DR,,['Bicyclist'],E,0,25.0,False,False,0,1
1045581,41.287598,-72.925503,16828992,18:27,A,4.0,LONG WHARF DR,,['Bicyclist'],E,0,25.0,False,False,0,1
1045581,41.287598,-72.925503,16828992,18:27,A,4.0,LONG WHARF DR,,['Bicyclist'],E,0,25.0,False,False,0,1
1046022,41.3049,-72.925132,16832448,22:48,A,4.0,CENTER ST,,['Pedestrian'],W,0,25.0,False,False,1,0
1046382,41.2713,-72.973393,16827264,00:37,K,3.0,162-E,,['Pedestrian'],E,99,35.0,True,False,1,0
1053990,41.324981,-72.956858,16812576,13:00,A,3.0,63-N,10-N,['Bicyclist'],W,0,25.0,False,True,0,1
1053990,41.324981,-72.956858,16812576,13:00,A,3.0,63-N,10-N,['Bicyclist'],E,99,25.0,False,True,0,1
1055308,41.311494,-72.945109,16854912,21:09,A,4.0,CHAPEL ST,,['Pedestrian'],W,0,25.0,False,False,1,0
1057894,41.287464,-72.884431,16855776,22:55,A,1.0,95-N,,['Pedestrian'],N,0,35.0,False,False,1,0
1061221,41.299075,-72.860936,16721856,18:31,K,3.0,100-N,,['Pedestrian'],S,0,40.0,False,False,1,0
1062617,41.337288,-72.976561,16877376,16:38,A,3.0,69-N,,['Pedestrian'],E,99,25.0,True,False,1,0
1062624,41.297737,-72.941007,16876512,21:25,A,2.0,1-N,WEST ST,['Bicyclist'],W,0,25.0,False,True,0,1
1062624,41.297737,-72.941007,16876512,21:25,A,2.0,1-N,WEST ST,['Bicyclist'],N,99,25.0,True,False,0,1
1067913,41.314926,-72.910927,16892928,11:35,A,4.0,STATE ST,BISHOP ST,['Pedestrian'],S,0,25.0,False,False,1,0
1069408,41.298907,-72.918927,16898112,12:18,A,4.0,SARGENT DR,BREWERY ST,['Pedestrian'],,0,,False,False,1,0
1070408,41.321797,-72.859461,16894656,22:14,K,3.0,80-E,,['Bicyclist'],W,99,35.0,False,False,0,1
1070408,41.321797,-72.859461,16894656,22:14,K,3.0,80-E,,['Bicyclist'],W,99,35.0,False,False,0,1
1074697,41.328295,-72.917435,16914528,18:05,A,4.0,EDGEHILL RD,Highland St,['Pedestrian'],W,0,25.0,True,False,1,0
1075125,41.258851,-72.947808,16912800,01:27,A,,238 Altschuler Plaza,,['Pedestrian'],N,0,1.0,True,False,1,0
1075606,41.276975,-72.869576,16909344,15:16,A,3.0,100-N,,['Pedestrian'],E,0,25.0,False,False,1,0
1076016,41.362677,-72.923909,16902432,21:14,A,3.0,10-N,BENHAM ST,['Pedestrian'],,99,1.0,True,False,1,0
1078569,41.338228,-72.976588,16926624,10:57,A,3.0,69-N,,['Pedestrian'],W,0,25.0,False,False,1,0
